RID,Protocol,ip_src,ip_dst,pro_srcport,pro_dstport,flags_ack,ip_flags_mf,ip_flags_df,ip_flags_rb,pro_seq,pro_ack,frame_time,Packets,Bytes1,Tx_Packets,Tx_Bytes,Rx_Packets,Rx_Bytes,Label
C527504440,icmp,192.168.14.1,192.168.23.2,5096,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901042000 Mountain Daylight Time,6,324,3,162,3,162,normal
C483962638,icmp,192.168.14.1,192.168.23.2,5097,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901080000 Mountain Daylight Time,4,216,2,108,2,108,normal
C1399962192,icmp,192.168.14.1,192.168.23.2,5098,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901095000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C481234678,icmp,192.168.14.1,192.168.23.2,5100,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901112000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C199756175,icmp,192.168.14.1,192.168.23.2,5101,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901118000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C1385260835,icmp,192.168.14.1,192.168.23.2,5103,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901131000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C216855579,icmp,192.168.14.1,192.168.23.2,5105,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901153000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1750107086,icmp,192.168.14.1,192.168.23.2,5106,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901158000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C591350586,icmp,192.168.14.1,192.168.23.2,5107,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901169000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C2051971073,icmp,192.168.14.1,192.168.23.2,5109,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901189000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C300541823,icmp,192.168.14.1,192.168.23.2,5111,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901198000 Mountain Daylight Time,8,432,4,216,4,216,normal
C2110478463,icmp,192.168.14.1,192.168.23.2,5112,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901212000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C611625575,icmp,192.168.14.1,192.168.23.2,5114,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901225000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C712286328,icmp,192.168.14.1,192.168.23.2,5116,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901235000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1962436694,icmp,192.168.14.1,192.168.23.2,5117,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901251000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1406651926,icmp,192.168.14.1,192.168.23.2,5118,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901264000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1391554969,icmp,192.168.14.1,192.168.23.2,5119,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901274000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1560898783,icmp,192.168.14.1,192.168.23.2,5120,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901304000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1778652656,icmp,192.168.14.1,192.168.23.2,5121,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901327000 Mountain Daylight Time,4,216,2,108,2,108,normal
C122601944,icmp,192.168.14.1,192.168.23.2,5122,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901347000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1592399121,icmp,192.168.14.1,192.168.23.2,5123,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901362000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1209263495,icmp,192.168.14.1,192.168.23.2,5124,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901393000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C49464032,icmp,192.168.14.1,192.168.23.2,5127,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901405000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1933808487,icmp,192.168.14.1,192.168.23.2,5129,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901441000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C2098152067,icmp,192.168.14.1,192.168.23.2,5130,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901461000 Mountain Daylight Time,6,324,3,162,3,162,normal
C711438200,icmp,192.168.14.1,192.168.23.2,5197,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901472000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1050053910,icmp,192.168.14.1,192.168.23.2,5201,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901488000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1361180936,icmp,192.168.14.1,192.168.23.2,5203,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901502000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1446884085,icmp,192.168.14.1,192.168.23.2,5205,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901523000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1094109989,icmp,192.168.14.1,192.168.23.2,5206,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901524000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1262616616,icmp,192.168.14.1,192.168.23.2,5207,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901557000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C368396785,icmp,192.168.14.1,192.168.23.2,5209,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901561000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C786754464,icmp,192.168.14.1,192.168.23.2,5210,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901564000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1501323962,icmp,192.168.14.1,192.168.23.2,5211,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901566000 Mountain Daylight Time,4,216,2,108,2,108,normal
C48528125,icmp,192.168.14.1,192.168.23.2,5238,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901576000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1029767569,icmp,192.168.14.1,192.168.23.2,5249,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901592000 Mountain Daylight Time,6,324,3,162,3,162,normal
C886133878,icmp,192.168.14.1,192.168.23.2,5252,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901610000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C243436004,icmp,192.168.14.1,192.168.23.2,5256,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901621000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C797976923,icmp,192.168.14.1,192.168.23.2,5259,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901645000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C604265850,icmp,192.168.14.1,192.168.23.2,5262,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901785000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C279384519,icmp,192.168.14.1,192.168.23.2,5266,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901791000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C1243592027,icmp,192.168.14.1,192.168.23.2,5284,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901794000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C1166514788,icmp,192.168.14.1,192.168.23.2,5288,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901796000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C142087409,icmp,192.168.14.1,192.168.23.2,5292,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901815000 Mountain Daylight Time,8,432,4,216,4,216,normal
C682821998,icmp,192.168.14.1,192.168.23.2,5304,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901819000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1106879563,icmp,192.168.14.1,192.168.23.2,5315,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901821000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C792357330,icmp,192.168.14.1,192.168.23.2,5324,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901822000 Mountain Daylight Time,8,432,4,216,4,216,normal
C329636219,icmp,192.168.14.1,192.168.23.2,5330,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901824000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C289766067,icmp,192.168.14.1,192.168.23.2,5334,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901852000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C612758036,icmp,192.168.14.1,192.168.23.2,5337,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901855000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C473034437,icmp,192.168.14.1,192.168.23.2,5338,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901881000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C984000216,icmp,192.168.14.1,192.168.23.2,5339,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901893000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1406255464,icmp,192.168.14.1,192.168.23.2,5340,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901898000 Mountain Daylight Time,8,432,4,216,4,216,normal
C717063054,icmp,192.168.14.1,192.168.23.2,5341,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901930000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C496370505,icmp,192.168.14.1,192.168.23.2,5343,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901934000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1835608226,icmp,192.168.14.1,192.168.23.2,5348,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901936000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C177644185,icmp,192.168.14.1,192.168.23.2,5349,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901949000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C1991622951,icmp,192.168.14.1,192.168.23.2,5350,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901971000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1437077284,icmp,192.168.14.1,192.168.23.2,5351,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901990000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C825397376,icmp,192.168.14.1,192.168.23.2,5353,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.901992000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1643312508,icmp,192.168.14.1,192.168.23.2,5354,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902016000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C1043895502,icmp,192.168.14.1,192.168.23.2,5355,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902055000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1601614336,icmp,192.168.14.1,192.168.23.2,5356,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902060000 Mountain Daylight Time,8,432,4,216,4,216,normal
C693757319,icmp,192.168.14.1,192.168.23.2,5358,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902094000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1404930694,icmp,192.168.14.1,192.168.23.2,5363,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902106000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C2138318984,icmp,192.168.14.1,192.168.23.2,5365,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902115000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C649191212,icmp,192.168.14.1,192.168.23.2,5366,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902134000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C1886093609,icmp,192.168.14.1,192.168.23.2,5367,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902149000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C780519364,icmp,192.168.14.1,192.168.23.2,5369,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902159000 Mountain Daylight Time,2,108,1,54,1,54,smurf
C197047111,icmp,192.168.14.1,192.168.23.2,5371,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902179000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C261159464,icmp,192.168.14.1,192.168.23.2,5374,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902195000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C254519289,icmp,192.168.14.1,192.168.23.2,5375,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902196000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1911622096,icmp,192.168.14.1,192.168.23.2,5376,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902218000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C672847512,icmp,192.168.14.1,192.168.23.2,5377,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902226000 Mountain Daylight Time,2,108,1,54,1,54,Fraggile
C2052892685,icmp,192.168.14.1,192.168.23.2,5378,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902240000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C60461343,icmp,192.168.14.1,192.168.23.2,5379,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902255000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C985150405,icmp,192.168.14.1,192.168.23.2,5380,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902266000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1533757516,icmp,192.168.14.1,192.168.23.2,5381,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902283000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C2004030492,icmp,192.168.14.1,192.168.23.2,5382,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902292000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C2004614786,icmp,192.168.14.1,192.168.23.2,5383,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902302000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C1985208585,icmp,192.168.14.1,192.168.23.2,5385,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902328000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C197268244,icmp,192.168.14.1,192.168.23.2,5387,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902350000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1280919671,icmp,192.168.14.1,192.168.23.2,5388,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902353000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1042964054,icmp,192.168.14.1,192.168.23.2,5391,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902370000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C728567298,icmp,192.168.14.1,192.168.23.2,5392,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902389000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C762442216,icmp,192.168.14.1,192.168.23.2,5393,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902391000 Mountain Daylight Time,8,432,4,216,4,216,normal
C969730654,icmp,192.168.14.1,192.168.23.2,5394,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902411000 Mountain Daylight Time,2,108,1,54,1,54,normal
C1489944160,icmp,192.168.14.1,192.168.23.2,5395,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902425000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C358054936,icmp,192.168.14.1,192.168.23.2,5396,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902433000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1430988090,icmp,192.168.14.1,192.168.23.2,5397,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902448000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C555823292,icmp,192.168.14.1,192.168.23.2,5398,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902463000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C713653237,icmp,192.168.14.1,192.168.23.2,5399,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902470000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C644344171,icmp,192.168.14.1,192.168.23.2,5400,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902488000 Mountain Daylight Time,4,216,2,108,2,108,normal
C1088685813,icmp,192.168.14.1,192.168.23.2,5401,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902512000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C567516111,icmp,192.168.14.1,192.168.23.2,5403,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902537000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C946213423,icmp,192.168.14.1,192.168.23.2,5405,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902555000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C170037536,icmp,192.168.14.1,192.168.23.2,5406,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902594000 Mountain Daylight Time,6,324,3,162,3,162,normal
C1072555503,icmp,192.168.14.1,192.168.23.2,5407,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902599000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1143337713,icmp,192.168.14.1,192.168.23.2,5409,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902600000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1617011731,icmp,192.168.14.1,192.168.23.2,5410,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902632000 Mountain Daylight Time,4,216,2,108,2,108,smurf
C1822898866,icmp,192.168.14.1,192.168.23.2,5411,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902665000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C134148013,icmp,192.168.14.1,192.168.23.2,5413,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902685000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1783796349,icmp,192.168.14.1,192.168.23.2,5414,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902703000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1169508565,icmp,192.168.14.1,192.168.23.2,5484,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902717000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C269654139,icmp,192.168.14.1,192.168.23.2,5489,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902746000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1617006163,icmp,192.168.14.1,192.168.23.2,5491,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902768000 Mountain Daylight Time,14,756,7,378,7,378,smurf
C517880152,icmp,192.168.14.1,192.168.23.2,5493,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902774000 Mountain Daylight Time,10,540,5,270,5,270,normal
C1908550070,icmp,192.168.14.1,192.168.23.2,5495,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902800000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C1964484277,icmp,192.168.14.1,192.168.23.2,5498,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902806000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C426294610,icmp,192.168.14.1,192.168.23.2,5507,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902821000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1989362654,icmp,192.168.14.1,192.168.23.2,5514,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902839000 Mountain Daylight Time,12,648,6,324,6,324,normal
C385637155,icmp,192.168.14.1,192.168.23.2,5519,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902859000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1586914631,icmp,192.168.14.1,192.168.23.2,5524,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902889000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C46715370,icmp,192.168.14.1,192.168.23.2,5533,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902894000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1856630750,icmp,192.168.14.1,192.168.23.2,5538,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902905000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C452498539,icmp,192.168.14.1,192.168.23.2,5544,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902928000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1999201838,icmp,192.168.14.1,192.168.23.2,5550,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902932000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C858439328,icmp,192.168.14.1,192.168.23.2,5555,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902942000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C308043780,icmp,192.168.14.1,192.168.23.2,5560,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902964000 Mountain Daylight Time,10,540,5,270,5,270,normal
C1280964072,icmp,192.168.14.1,192.168.23.2,5564,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902967000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1895690843,icmp,192.168.14.1,192.168.23.2,5568,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.902989000 Mountain Daylight Time,12,648,6,324,6,324,smurf
C381979994,icmp,192.168.14.1,192.168.23.2,5572,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903004000 Mountain Daylight Time,12,648,6,324,6,324,Fraggile
C1734972358,icmp,192.168.14.1,192.168.23.2,5583,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903042000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1679608950,icmp,192.168.14.1,192.168.23.2,5588,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903046000 Mountain Daylight Time,6,324,3,162,3,162,smurf
C2070709636,icmp,192.168.14.1,192.168.23.2,5597,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903048000 Mountain Daylight Time,14,756,7,378,7,378,Fraggile
C1240496622,icmp,192.168.14.1,192.168.23.2,5607,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903051000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C1655448757,icmp,192.168.14.1,192.168.23.2,5617,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903053000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C2131677889,icmp,192.168.14.1,192.168.23.2,5625,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903071000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C905702343,icmp,192.168.14.1,192.168.23.2,5633,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903078000 Mountain Daylight Time,14,756,7,378,7,378,normal
C1603672862,icmp,192.168.14.1,192.168.23.2,5638,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903108000 Mountain Daylight Time,8,432,4,216,4,216,smurf
C1443316471,icmp,192.168.14.1,192.168.23.2,5644,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903111000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1019751971,icmp,192.168.14.1,192.168.23.2,5648,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903129000 Mountain Daylight Time,10,540,5,270,5,270,smurf
C88275467,icmp,192.168.14.1,192.168.23.2,5661,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903154000 Mountain Daylight Time,2,108,1,54,1,54,smurf
C1784897366,icmp,192.168.14.1,192.168.23.2,5667,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903166000 Mountain Daylight Time,6,324,3,162,3,162,normal
C111130647,icmp,192.168.14.1,192.168.23.2,5673,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903177000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1767577603,icmp,192.168.14.1,192.168.23.2,5677,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903192000 Mountain Daylight Time,12,648,6,324,6,324,normal
C1654013872,icmp,192.168.14.1,192.168.23.2,5682,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903207000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1087469980,icmp,192.168.14.1,192.168.23.2,5690,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903214000 Mountain Daylight Time,8,432,4,216,4,216,normal
C1912339077,icmp,192.168.14.1,192.168.23.2,5694,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903231000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C677870260,icmp,192.168.14.1,192.168.23.2,5699,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903245000 Mountain Daylight Time,4,216,2,108,2,108,normal
C1664220093,icmp,192.168.14.1,192.168.23.2,5706,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903254000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1273492299,icmp,192.168.14.1,192.168.23.2,5713,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903269000 Mountain Daylight Time,6,324,3,162,3,162,Fraggile
C1481015897,icmp,192.168.14.1,192.168.23.2,5716,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903282000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C2045767313,icmp,192.168.14.1,192.168.23.2,5725,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903290000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1641953523,icmp,192.168.14.1,192.168.23.2,5729,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903306000 Mountain Daylight Time,4,216,2,108,2,108,Fraggile
C1722342313,icmp,192.168.14.1,192.168.23.2,5738,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903320000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1614097035,icmp,192.168.14.1,192.168.23.2,5747,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903328000 Mountain Daylight Time,10,540,5,270,5,270,Fraggile
C1549118870,icmp,192.168.14.1,192.168.23.2,5752,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903343000 Mountain Daylight Time,4,216,2,108,2,108,normal
C1820975342,icmp,192.168.14.1,192.168.23.2,5759,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903357000 Mountain Daylight Time,10,540,5,270,5,270,normal
C622984838,icmp,192.168.14.1,192.168.23.2,5766,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903368000 Mountain Daylight Time,8,432,4,216,4,216,Fraggile
C1416220329,icmp,192.168.14.1,192.168.23.2,5770,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903380000 Mountain Daylight Time,4,216,2,108,2,108,normal
C2019755292,icmp,192.168.14.1,192.168.23.2,5775,8000,1,0,0,0,1,1, 16-Jun 2020 20:24:02.903397000 Mountain Daylight Time,8,432,4,216,4,216,smurf
